"campaignid","opcode","family","genus","species","code","length_mm","number","range","rms","precision","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"SCI3304-2025","S4","Arripidae","Arripis","georgianus","37344001",NA,1,3223.35159,11.44257,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Arripidae","Arripis","georgianus","37344001",NA,1,3233.88867,5.89469,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Arripidae","Arripis","georgianus","37344001",NA,1,3061.06902,4.97094,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Arripidae","Arripis","georgianus","37344001",NA,1,4058.57135,5.61303,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Arripidae","Arripis","georgianus","37344001",NA,1,3007.91653,1.05484,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Arripidae","Arripis","truttaceus","37344004",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Carangidae","Trachurus","novaezelandiae","37337003",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Carangidae","Trachurus","spp",NA,NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Dinolestidae","Dinolestes","lewini","37327002",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Gerreidae","Parequula","melbournensis","37349001",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Labridae","Haletta","semifasciata","37385009",NA,1,954.16775,7.71434,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Labridae","Haletta","semifasciata","37385009",NA,1,716.72766,0.83846,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Labridae","Haletta","semifasciata","37385009",NA,7,1105.31998,0.31299,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Labridae","Neoodax","balteatus","37385005",63.24684,1,678.81187,0.5706,0.53993,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Labridae","Notolabrus","parilus","37384022",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Labridae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Loliginidae","Sepioteuthis","australis","23617005",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Monacanthidae","Acanthaluteres","brownii","37465001",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Monacanthidae","Acanthaluteres","spp",NA,NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Monacanthidae","Meuschenia","galii","37465040",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Monacanthidae","Scobinichthys","granulatus","37465007",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Mullidae","Upeneichthys","vlamingii","37355029",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Paralichthyidae","Pseudorhombus","jenynsii","37460002",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Sphyraenidae","Sphyraena","novaehollandiae","37382002",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Terapontidae","Pelates","octolineatus","37321020",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S4","Tetraodontidae","Torquigener","vicinus","37467063",NA,0,NA,NA,NA,-35.07,117.909,"2025-04-24T12:04:00+08:00","Sandy","Prince Harbour","fished","2.3","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S5","Apogonidae","Ostorhinchus","rueppellii","37327040",37.51547,1,663.4316,0.39798,0.76905,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Apogonidae","Ostorhinchus","rueppellii","37327040",33.79159,3,543.22732,1.1101,0.42396,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,3,870.75551,6.56404,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Apogonidae","Siphamia","cephalotes","37327032",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Arripidae","Arripis","georgianus","37344001",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Arripidae","Arripis","truttaceus","37344004",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Carangidae","Trachurus","novaezelandiae","37337003",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Carangidae","Trachurus","spp",NA,NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Dinolestidae","Dinolestes","lewini","37327002",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Gerreidae","Parequula","melbournensis","37349001",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Labridae","Haletta","semifasciata","37385009",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Labridae","Neoodax","balteatus","37385005",65.74478,1,688.53965,1.31669,0.56239,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Labridae","Neoodax","balteatus","37385005",95.30922,1,489.70385,0.98343,0.38823,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Labridae","Neoodax","balteatus","37385005",63.38894,1,393.1785,0.06294,0.33939,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Labridae","Neoodax","balteatus","37385005",80.70932,1,537.86653,0.65684,0.4856,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Labridae","Neoodax","balteatus","37385005",98.58954,1,547.3815,0.71207,0.44659,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Labridae","Neoodax","balteatus","37385005",NA,7,956.65552,1.36373,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Labridae","Notolabrus","parilus","37384022",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Labridae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Loliginidae","Sepioteuthis","australis","23617005",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","brownii","37465001",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,91.58628,1,1274.36333,2.00738,1.81679,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,90.3023,1,400.84075,0.9917,0.35497,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,94.68806,1,1968.4713,1.29941,2.83299,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,104.35128,1,1488.21106,1.96681,2.84946,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,85.93485,1,630.05197,1.90297,0.49285,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,67.13086,1,1360.72978,2.50565,2.14627,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,103.97399,2,406.39801,1.12148,0.35195,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,93.31253,1,1658.90673,3.17736,4.15388,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,90.97458,1,1812.08849,1.94905,3.49951,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,82.42896,1,1509.80583,0.96037,2.93421,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,102.96287,1,1750.18524,1.42533,5.20883,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,113.43824,1,1388.41623,1.05374,3.77696,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,107.76437,1,1230.78984,1.58097,2.60234,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,82.9143,1,1687.94695,1.51205,5.46592,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,98.29714,2,1483.49623,2.00647,2.49816,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,104.58266,1,1581.20418,1.27413,3.55449,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,109.80652,1,1286.04485,1.85972,1.71388,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,97.2472,1,1266.94076,2.83706,2.81463,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,99.7286,1,1915.2677,1.46381,4.21637,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,98.89577,1,1228.61125,1.15338,3.33548,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,84.4765,1,1619.48449,3.02782,5.723,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,102.95161,1,1430.26093,1.35381,3.03734,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,90.27358,1,1427.23827,0.52019,4.1124,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,87.42717,1,1661.56795,1.26211,5.31554,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,84.86279,1,1643.19725,1.14668,1.89187,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,83.48638,1,1707.38471,3.88078,4.7858,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,77.59427,2,1512.86954,17.25142,3.80511,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,103.07905,1,1318.53373,1.18561,3.17575,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,106.38669,1,1292.52349,2.27388,1.96624,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,99.18061,1,708.92097,1.07416,0.54414,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Acanthaluteres","spp",NA,NA,22,971.67444,1.18368,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Meuschenia","galii","37465040",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Scobinichthys","granulatus","37465007",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Mullidae","Upeneichthys","vlamingii","37355029",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Paralichthyidae","Pseudorhombus","jenynsii","37460002",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Sphyraenidae","Sphyraena","novaehollandiae","37382002",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Terapontidae","Pelates","octolineatus","37321020",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S5","Tetraodontidae","Torquigener","vicinus","37467063",NA,0,NA,NA,NA,-35.0706,117.9128,"2025-04-24T11:36:00+08:00","Sandy","Prince Harbour","fished","2.6","Yes","Yes","Riho Takishima","Darren Yap",NA,NA
"SCI3304-2025","S6","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,1,741.71675,1.11642,NA,-35.0718,117.9136,"2025-04-24T11:34:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S6","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,1,770.65665,0.06356,NA,-35.0718,117.9136,"2025-04-24T11:34:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S6","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,1,749.38699,0.4786,NA,-35.0718,117.9136,"2025-04-24T11:34:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S6","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,1,849.44888,1.13136,NA,-35.0718,117.9136,"2025-04-24T11:34:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S6","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,1,573.5017,5.2713,NA,-35.0718,117.9136,"2025-04-24T11:34:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S6","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,1,582.63953,1.23278,NA,-35.0718,117.9136,"2025-04-24T11:34:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S6","Apogonidae","Siphamia","cephalotes","37327032",NA,0,NA,NA,NA,-35.0718,117.9136,"2025-04-24T11:34:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S6","Arripidae","Arripis","georgianus","37344001",NA,0,NA,NA,NA,-35.0718,117.9136,"2025-04-24T11:34:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S6","Arripidae","Arripis","truttaceus","37344004",NA,0,NA,NA,NA,-35.0718,117.9136,"2025-04-24T11:34:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S6","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,NA,-35.0718,117.9136,"2025-04-24T11:34:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S6","Carangidae","Trachurus","novaezelandiae","37337003",NA,0,NA,NA,NA,-35.0718,117.9136,"2025-04-24T11:34:00+08:00","Sandy","Prince Harbour","fished","2.5","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
